UPC,NAME,IDProduct,L1,L2,L3,Brand,Manufacturer,Planogram
3570016305.0,CMMNT KRG HOT HOUSE BLND GRND CFF SNGL C,38131,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY KEURIG HOT,COMMUNITY COFFEE COMPANY INC.,
3570016308.0,CMMNT KRG HOT FLVRD GRND CFF SNGL CUP 18,38132,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY KEURIG HOT,COMMUNITY COFFEE COMPANY INC.,
3570016310.0,CMMNT GLDN CRML BOX FLVRD GRND CFF SNGL,38133,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY,COMMUNITY COFFEE COMPANY INC.,
3570016311.0,CMMNT BREAD PDDNG BOX FLVRD GRND CFF SNG,38134,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY,COMMUNITY COFFEE COMPANY INC.,
3570016312.0,CMMNT KRG HOT FLVRD GRND CFF SNGL CUP 18,38135,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY KEURIG HOT,COMMUNITY COFFEE COMPANY INC.,
3570016313.0,CMMNT KRG HOT SGNTR BLND GRND CFF SNGL C,38136,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COMMUNITY KEURIG HOT,COMMUNITY COFFEE COMPANY INC.,
3570096502.0,COMMUNITY CRML CPPCC CNSTR FLV INST COFF,38147,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,COMMUNITY,COMMUNITY COFFEE COMPANY INC.,
3606993433.0,INDLG FRNCH VAN CAPPU BOX FLVRD INSTN CF,38152,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993480.0,INDLG CAPPU FRNCH VAN BOX FLVRD INSTN CF,38153,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993509.0,VCTR ALLNS MRNNG BLND LIGHT RST GRND CFF,38154,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993510.0,VCTR ALLNS MRNNG BLND LIGHT RST GRND CFF,38155,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993519.0,VCTR ALLNS FRNCH DARK RST BOX GRND CFF S,38156,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993527.0,VCTR ALLNS HZLNT MED RST FLVRD GRND CFF,38157,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993529.0,VCTR ALLNS MRNNG BLND LIGHT RST GRND CFF,38158,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993864.0,INDLG WHT CHOC CRML CPPCC FLVRD INSTN CF,38159,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993865.0,INDLG HZLNT CPPCC BOX FLVRD INSTN CFF SN,38160,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993878.0,INDLG FLVRD INSTN CFF SNGL CUP 12 COUNT,38161,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993880.0,INDLG CPPCC PMPKN SPICE FLVRD INSTN CFF,38162,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,INDULGIO,"INDULGIO, LLC",
3606993903.0,VCTR ALLNS DONUT SHOP BLND GRND CFF SNGL,38163,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993905.0,VCTR ALLNS DONUT SHOP BLND GRND CFF SNGL,38164,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993906.0,VCTR ALLNS MRNNG BLND LIGHT RST GRND CFF,38165,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993908.0,VCTR ALLNS DONUT SHOP BLND GRND CFF SNGL,38166,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993912.0,VCTR ALLNS DONUT SHOP BLND GRND CFF SNGL,38167,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606993995.0,VCTR ALLNS MED RST GRND CFF SNGL CUP 80,38168,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606994008.0,CAFE INDLG FLVRD INSTN CFF SNGL CUP 12 C,38169,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CAFE INDULGENCIA,"TRILLIANT FOOD NUTRITION, LLC",
3606994009.0,CAFE INDLG FLVRD INSTN CFF SNGL CUP 12 C,38170,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CAFE INDULGENCIA,"TRILLIANT FOOD NUTRITION, LLC",
3606994079.0,TWIN RIDGE RSTRS MED RST GRND CFF SNGL C,38171,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994081.0,TWIN RIDGE RSTRS FRNCH DARK RST GRND CFF,38172,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994082.0,TWIN RIDGE RSTRS DONUT SHOP BLND GRND CF,38173,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994097.0,STUDY FUEL MED RST WITH 2X CFFN GRND CFF,38174,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,STUDY FUEL,"TRILLIANT FOOD NUTRITION, LLC",
3606994130.0,TWIN RIDGE RSTRS MRNNG BLND GRND CFF SNG,38175,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994131.0,TWIN RIDGE RSTRS DONUT SHOP BLND GRND CF,38176,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994132.0,TWIN RIDGE RSTRS MED RST GRND CFF SNGL C,38177,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994133.0,TWIN RIDGE RSTRS FRNCH DARK RST GRND CFF,38178,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3606994168.0,BRST RSRV MLW PBRRY CHPRN FLVRD GRND CFF,38179,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,BARISTA RESERVE,"TRILLIANT FOOD NUTRITION, LLC",
3606994208.0,VCTR ALLNS MRNNG BLND LIGHT RST GRND CFF,38180,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606994209.0,VCTR ALLNS DARK FRNCH RST BOX GRND CFF S,38181,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,VICTOR ALLEN S,"VICTOR ALLEN S COFFEE TEA, INC.",
3606994278.0,ARTSM HRMNY BLEND MED RST BOX GRND CFF S,38182,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARTISMO,"TRILLIANT FOOD NUTRITION, LLC",
3606994279.0,ARTSM ECLPS DARK ROAST BOX GRND CFF SNGL,38183,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARTISMO,"TRILLIANT FOOD NUTRITION, LLC",
3606994395.0,IGNTR CPPCC FRNCH VAN BOX FLVRD INSTN CF,38184,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,IGNITOR CAPPUCCINO,"TRILLIANT FOOD NUTRITION, LLC",
3606994396.0,IGNTR CFF BOLD ROAST GRND CFF SNGL CUP 1,38185,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,IGNITOR COFFEE,"TRILLIANT FOOD NUTRITION, LLC",
3606994397.0,IGNTR CFF MED RST GRND CFF SNGL CUP 12 C,38186,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,IGNITOR COFFEE,"TRILLIANT FOOD NUTRITION, LLC",
3606994407.0,ARTSM ECLPS BOX GRND CFF SNGL CUP 12 COU,38187,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARTISMO,"TRILLIANT FOOD NUTRITION, LLC",
3606994408.0,ARTSM HRMNY BLEND MED RST BOX GRND CFF S,38188,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,ARTISMO,"TRILLIANT FOOD NUTRITION, LLC",
3606994411.0,NNLND SMTR MED DARK RST BOX GRND CFF SNG,38189,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,NANLAND,NANLAND LLC,
3606994412.0,NNLND DARK RST NCRG BOX GRND CFF SNGL CU,38190,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,NANLAND,NANLAND LLC,
3606994413.0,NNLND MED RST PERU BOX GRND CFF SNGL CUP,38191,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,NANLAND,NANLAND LLC,
3606994414.0,NNLND CLMBN MED RST BOX GRND CFF SNGL CU,38192,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,NANLAND,NANLAND LLC,
3606994484.0,TWIN RIDGE RSTRS BRKFST BLND GRND CFF SN,38193,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,TWIN RIDGE ROASTERS,"TRILLIANT FOOD NUTRITION, LLC",
3680006598.0,FC SIGN BLND MD ROAST,38199,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3680006599.0,FC MORN BLEND MD RST GR,38200,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3680006600.0,FC ESPRESSO DARK ROAST,38201,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3680014497.0,CV COFFEE,38204,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CLEAR VALUE,TOPCO ASSOCIATES LLC.,
3680029193.0,CV COFFEE DECAF,38207,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CLEAR VALUE,TOPCO ASSOCIATES LLC.,
3680077197.0,CV COFFEE BRICK PAK,38211,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
3825910469.0,SEG BREAKFAST BLEND COFFEE SS,38215,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910470.0,SEG BREAKFAST BLEND COFFEE SS,38216,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910471.0,SEG DONUT SHOP SINGLE SERVE,38217,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910472.0,SEG DONUT SHOP COFFEE SS,38218,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910473.0,SEG 100% COLOMBIAN SS,38219,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910474.0,SEG DARK ROAST SINGLE SERVE,38220,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910475.0,SEG FRENCH VANILLA SS,38221,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910476.0,SEG BREAKFAST BLEND BAG,38222,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910477.0,SEG COLOMBIAN COFFEE BAG,38223,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910478.0,SEG DARK ROAST COFFEE BAG,38224,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910479.0,SEG DONUT SHOP BAG,38225,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910480.0,SEG FRENCH VANILLA COFFEE BAG,38226,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910481.0,SEG HAZELNUT COFFEE BAG,38227,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910482.0,SEG HAZELNUT SS 12CT,38228,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910483.0,SEG ORIGINAL BLEND COFFEE SS,38229,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
3825910484.0,SEG SALTED CARAMEL COFFEE BAG,38230,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
3825910485.0,SEG TRPL CHOCOLATE COFFEE BAG,38231,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
387000000000.0,BSN ALLPURP BOX GRND AND WHOLE BEAN CFF,38280,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,BOSNIA,GRAND PRIX TRADING CORP,
387000000000.0,VSPK ALLPURP BAG GRND AND WHOLE BEAN CFF,38281,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,VISPAK,TUT S INTERNATIONAL EXPORT IMPORT CO,
387000000000.0,BSN ALLPURP BOX GRND AND WHOLE BEAN CFF,38282,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,BOSNIA,GRAND PRIX TRADING CORP,
387000000000.0,VSPK TRKSH BSN HRZGV ALL MTHD BAG GRND C,38283,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,VISPAK,TUT S INTERNATIONAL EXPORT IMPORT CO,
3890007301.0,WL HI ALLPURP BAG GRND COFF 7 OUNCE,38287,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,WAIALUA,"DOLE FOOD COMPANY, INC",
401000000000.0,TCHB ALL MTHD BRICK IN WRAP GRND COFF 8.,38296,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,TCHIBO,TCHIBO GMBH,
4050000837.0,MJB MED RST 100 PRCNT CLMBN ALLPURP CAN,38297,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MJB,SEGAFREDO ZANETTI GROUP,
4300006712.0,MCCAFE K-CUP HAZELNUT,38692,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300006713.0,MCCAFE K-CUP FRENCH VANILLA,38693,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300006739.0,MC CAFE KRG PRMM MDM ROAST BOX GRND CFF,38694,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MC CAFE KEURIG,THE KRAFT HEINZ COMPANY,
4300006744.0,GVL KAFFE KRG SGNTR BLND GRND CFF SNGL C,38695,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,GEVALIA KAFFE KEURIG,THE KRAFT HEINZ COMPANY,
4300006762.0,MXWLL HOUSE KRG GRND CFF SNGL CUP 3 COUN,38696,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MAXWELL HOUSE KEURIG,THE KRAFT HEINZ COMPANY,
4300006862.0,MAXWELL HOUSE MORNING BOOST,38697,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
4300006863.0,MCCAFE K-CUP PREM RST,38698,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300006864.0,GEVALIA K-CUP SIGNTRE  BLD,38699,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300006877.0,MXWLL HOUSE KRG GRND CFF SNGL CUP 36 COU,38700,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MAXWELL HOUSE KEURIG,THE KRAFT HEINZ COMPANY,
4300006898.0,MC CAFE PREM MED ALLPURP BAG GRND COFF 2,38701,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MC CAFE,THE KRAFT HEINZ COMPANY,
4300007027.0,MAXWELL HOUS MRNG BST K-CUP,38702,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007029.0,GEVALIA GUATEMALA GRND CF BAG,38703,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
4300007038.0,MCCAFE COLOMBIAN K-CUPS,38704,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007039.0,MC CAFE KRG HOT CLMBN GRND CFF SNGL CUP,38705,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MC CAFE KEURIG HOT,THE KRAFT HEINZ COMPANY,
4300007042.0,MCCAFE ESPRESSO K-CUP,38706,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007043.0,MC CAFE KRG HOT WNTR WNDR GRND CFF SNGL,38707,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MC CAFE KEURIG HOT,THE KRAFT HEINZ COMPANY,
4300007049.0,GEVALIA COSTA RICA GRND CF BAG,38708,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
4300007050.0,GEVALIA KENYA GRND COFFEE BAG,38709,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
4300007051.0,GEVALIA PNG GRND COFFEE BAG,38710,GROCERY (Corp 6),COFFEE,WHOLE BEAN-GROUND,Unassigned,Unassigned,
4300007076.0,MCCAFE WINTER WONDER KCUP,38711,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007116.0,GEVALIA ICD COFFEE CON VANILLA,38712,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,Unassigned,Unassigned,
4300007118.0,GEVALIA ICD COFFEE CON HS BLND,38713,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,Unassigned,Unassigned,
4300007152.0,MC CAFE BRKFST BLND LIGHT RST ALLPURP GR,38714,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MC CAFE,THE KRAFT HEINZ COMPANY,
4300007299.0,GEVALIA ICD COFFEE CON CARAMEL,38715,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,Unassigned,Unassigned,
4300007319.0,MXWLL HOUSE KRG HOT HOUSE BLND GRND CFF,38716,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MAXWELL HOUSE KEURIG HOT,THE KRAFT HEINZ COMPANY,
4300007329.0,GVL KA GRND C UNFLV CLMB SGNTR GRND A DA,38717,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,GEVALIA KAFFE KEURIG HOT,THE KRAFT HEINZ COMPANY,
4300007359.0,MC CAFE KRG HOT PRMM MDM ROAST GRND CFF,38718,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MC CAFE KEURIG HOT,THE KRAFT HEINZ COMPANY,
4300007567.0,MAX BOOST 1.25XCAF SS,38719,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007572.0,MAX BOOST 1.75XCAF SS,38720,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300007574.0,MAX BOOST 1.5XCAF SS,38721,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
4300070130.0,MAX HOUSE COFFEE ACM,38722,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE,"KRAFT FOODS, INC.",
4300070170.0,MXWLL HSE FRNCH RST ALLPURP CAN GRND COF,38723,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,MAXWELL HOUSE,THE KRAFT HEINZ COMPANY,
4300070215.0,MXWLL HSE CFF SNGL SQR 19 COUNT,38724,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE,THE KRAFT HEINZ COMPANY,
4300070994.0,MAX FILTER PK DECAFE,38725,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE,"KRAFT FOODS, INC.",
4300071085.0,YUBAN RICH MDM ROAST DECAF ALLPURP CAN G,38726,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,YUBAN,THE KRAFT HEINZ COMPANY,
4300071602.0,YUBAN COLUMBIAN COFFEE PK,38727,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,YUBAN,"KRAFT FOODS, INC.",
4300075105.0,MXWLL HSE 100 PRCNT CLMBN ALL MTHD CAN G,38728,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE,THE KRAFT HEINZ COMPANY,
4300075305.0,MXWLL HSE CLMBN MED DARK RST GRND COFF 3,38729,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE,THE KRAFT HEINZ COMPANY,
4300079333.0,MXWLL HSE SANKA BTTL DECAF SPRY DRD INST,38730,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,MAXWELL HOUSE SANKA,THE KRAFT HEINZ COMPANY,
4300079374.0,MXWLL HSE SANKA JAR DECAF SPRY DRD INST,38731,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,MAXWELL HOUSE SANKA,THE KRAFT HEINZ COMPANY,
4300079389.0,SANKA INST COFFEE,38732,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,MAXWELL HOUSE,"KRAFT FOODS, INC.",
4300079400.0,MAX HOUSE INSTANT COF,38733,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,MAXWELL HOUSE,"KRAFT FOODS, INC.",
4300079475.0,MAXWELL HOUSE JAR SPRY DRD INST COFF 8.0,38734,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,MAXWELL HOUSE,THE KRAFT HEINZ COMPANY,
4300079650.0,YUBAN JAR 100 PRCNT CLMBN SPRY DRD INST,38735,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,YUBAN,THE KRAFT HEINZ COMPANY,
4300079830.0,MAX INSTANT DECAFE,38736,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,MAXWELL HOUSE,"KRAFT FOODS, INC.",
4406482332.0,CAFE DU MONDE FRNCH RST ALLPURP CAN GRND,38742,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CAFE DU MONDE,H N FERNANDEZ INC,
4790010110.0,LZNN PREM BLND AUTO DRIP CAN GRND COFF 1,38747,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,LUZIANNE,"WM. B. REILY COMPANY, INC",
4790010927.0,LZNN 97 PRCNT CFFN FREE ALLPURP BRICK GR,38748,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,LUZIANNE,"WM. B. REILY COMPANY, INC",
4790011113.0,C D M ALLPURP CAN GRND COFF 13 OUNCE,38749,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,C D M,"WM. B. REILY COMPANY, INC",
4790011135.0,C D M ALLPURP CAN GRND COFF 34.5 OUNCE,38750,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,C D M,"WM. B. REILY COMPANY, INC",
4790011323.0,LZNN DARK RST ALLPURP BRICK GRND COFF 13,38751,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,LUZIANNE,"WM. B. REILY COMPANY, INC",
4790011423.0,BONUS BLEND DECAFE COFFEE,38752,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,BONUS BLEND,"WM. B. REILY & COMPANY, INC",
4790011523.0,BONUS BLEND COFFEE DARK,38753,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,BONUS BLEND,"WM. B. REILY & COMPANY, INC",
4790011723.0,LZNN DARK RST ALLPURP BRICK GRND COFF 13,38754,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,LUZIANNE,"WM. B. REILY COMPANY, INC",
4790011823.0,BONUS BLEND COFFEE MEDIUM,38755,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,BONUS BLEND,"WM. B. REILY & COMPANY, INC",
4790013121.0,LUZIANNE COFFEE DARK,38756,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LUZIANNE,"WM. B. REILY & COMPANY, INC",
4790022420.0,LUZIANNE INSTANT COFFEE,38757,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,LUZIANNE,"WM. B. REILY & COMPANY, INC",
49000007399.0,(FD)NEW ENG COFF BRK/HN/FR VAN,38791,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49000011731.0,(FD)SHRC SPRING SHIPPER,38793,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49000030139.0,(FD)STARBCKS VIA RDY BR PMPK/P,38794,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49000030368.0,(FD)GREEN MOUNTAIN ASST,38795,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49900200417.0,MAXWELL HOUSE 30PC SHPR-1CS,38798,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49900200727.0,SH LRG CNSTR COFFEE 168PC 1CS,38799,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,Unassigned,Unassigned,
49900200981.0,MCCAFE K-CUP 30PC DS-1CS,38800,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
49900201009.0,MAXWELL HOUSE ICED 24PC 1CS,38801,GROCERY (Corp 6),COFFEE,COFFEE INSTANT & SUBSTITUTES,Unassigned,Unassigned,
49900201087.0,SH SINGLE CUP COFFEE 75PC 1 CS,38802,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
49900204040.0,LEROY HILL REG COFFEE,38803,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,LEROY HILL,LEROY HILL COFFEE COMPANY INC,
49900204062.0,DON FRAN VAN NUT,38804,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,DON FRANCISCO'S,F. GAVINA & SONS INC,
49900204071.0,DON FRAN COLOMBIAN SUPR COFFEE,38805,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,DON FRANCISCO'S,F. GAVINA & SONS INC,
